北沙参,根及根茎类,伞形科植物珊瑚菜Glehnia littoralis Fr. Schmidt ex Miq.的干燥根。,主产于山东、江苏、河北、辽宁等地。,甘，微苦，微寒。,养阴清肺，益胃生津。用于肺热燥咳、劳嗽痰血、热病津伤口渴。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00004.jpg,补虚药
青礞石,矿物类,变质岩类黑云母片岩Black Mica或绿泥石化云母碳酸盐片岩Carbonate。,主产于浙江淳安、湖南、湖北等地。,咸、甘，平。,坠痰下气，平肝镇惊。治顽痰胶结，咳逆喘急，癫痫发狂，烦躁胸闷，惊风抽搐。多入丸散服。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00405.jpg,化痰止咳平喘药
龙胆,根及根茎类,龙胆科植物条叶龙胆Gentiana manshurica Kitag.、龙胆Gentiana scabra Bge.、三花龙胆Gentiana triflora Pall.。或坚龙胆Gentiana rigescens Franch.的干燥根及根茎。前三种习称“龙胆”，后一种习称“坚龙胆”。,主产东北地区。,苦，寒。,清热燥湿；泻肝定惊。主湿热黄疸；小便淋痛；阴肿阴痒；湿热带下；肝胆实火之头胀头痛；目赤肿痛；耳聋耳肿；胁痛口苦；热病惊风抽搐。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00081.jpg,清热药
鹿茸,动物类,鹿科动物梅花鹿Cervus nippon Temminck或马鹿Cervus elaphus Linnaeus 的雄鹿未骨化密生茸毛的幼角。前者习称“花鹿茸”，后者习称“马鹿茸”。夏、秋二季锯取鹿茸，经加工后，阴干或烘干。,主产于吉林、辽宁、河北等地。,甘、咸，温。,壮肾阳，益精血，强筋骨，调冲任，托疮毒。用于阳痿滑精，宫冷不孕，羸瘦，神疲，畏寒，眩晕耳鸣耳聋，腰脊冷痛，筋骨痿软，崩漏带下，阴疽不敛。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00382.jpg,补虚药
龙眼肉,果实及种子类,无患子科植物龙眼Dimocarpus longan Lour.的假种皮。,主产福建、广东、广西、云南等地。,甘，温。,补益心脾，养血安神。用于气血不足、心悸怔忡、健忘失眠、血虚萎黄。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00191.jpg,补虚药
檀香,藤木类,檀香科植物檀香Santalum albm L.树干的干燥心材。,主产印度、印尼、马来西亚等地。,辛，温。,行气温中，开胃止痛。用于寒凝气滞，胸痛，腹痛，胃痛食少；冠心病，心绞痛。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00148.jpg,理气药
荜茇,果实及种子类,胡椒科植物荜茇Piper longum L.的干燥近成熟或成熟果穗。,主产印尼等地。,辛，热。,温中散寒，下气止痛。用于脘腹冷痛、呕吐、泄泻、偏头痛、鼻渊、外治牙痛、冠心病、心绞痛。治心腹冷痛，呕吐吞酸，肠鸣泄泻，冷痢，阴疝，头痛，鼻渊，齿痛。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00156.jpg,温里药
石韦,叶类,水龙骨科植物庐山石韦Pyrrosia sheareri (Bak.) Ching、石韦Pyrrosia lingua (Thunb.) Farwell 或有柄石韦Pyrrosia petiolosa (Christ) Ching 的干燥叶。前两者习称“大叶石韦”，后一种习称“小叶石韦”。,主产华东、华中以及东北地区。,甘、苦，微寒。,利尿通淋，清热止血。用于热淋，血淋，石淋，小便不通，淋沥涩痛，吐血，衄血，尿血，崩漏，肺热喘咳。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00336.jpg,利水渗湿药
土鳖虫,动物类,鳖蠊科昆虫地鳖Eupolyphaga sinensis Walker 或冀地鳖Steleophaga plancyi (Boleny) 的雌虫干燥体。捕捉后，置沸水中烫死，晒干或烘干。,主产于安徽、江苏、河南、四川等地。,咸，寒。,破瘀血，续筋骨。用于筋骨折伤，瘀血经闭，症瘕痞块。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00396.jpg,活血化瘀药
葶苈子,果实及种子类,十字花科植物播娘蒿Descurainia sophia (L.) Webb ex Prantl或独行菜Lepidium apetalum Willd.的干燥成熟种子。前者亦称“南葶苈子”，后者习称“北葶苈子”。,主产中南以及华东地区。,辛、苦，大寒。,泻肺降气；祛痰平喘；利水消肿；泄逐邪。主治痰涎壅肺之喘咳痰多；肺痈；水肿；胸腹积水；小便不利；慢性肺源性心脏病；心力衰竭之喘肿；瘰疬结核。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00208.jpg,化痰止咳平喘药
薤白,根及根茎类,百合科植物小根蒜Allium macrostemon Bge.、薤Allium chinense G. Don的干燥鳞茎。,主产东北地区及江苏、湖北等地。,辛、苦，温。,胸痹心痛彻背；胸脘痞闷；咳喘痰多；脘腹疼痛；泄痢后重；白带；疮疖痈肿；通阳散结，行气导滞。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00111.jpg,理气药
益智,果实及种子类,姜科植物益智Alpinia oxyphylla Miq. 的干燥成熟果实。夏、秋间果实由绿变红时采收，晒干或低温干燥。,主产于辽宁、河北、内蒙古等地。,辛，温。,温脾止泻，摄唾涎，暖肾，固精缩尿。用于脾寒泄泻，腹中冷痛，口多唾涎，肾虚遗尿，小便频数，遗精白浊。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00239.jpg,补虚药
化橘红,果实及种子类,芸香科植物化州柚Citrus grandis ‘Tomentosa’ 的未成熟或近成熟的干燥外层果皮。前者习称“毛橘红”，后者习称 “光七爪”“光五爪”。,主产广东化州、廉江等地,辛、苦，温。,散寒，燥湿，利气，消痰。用于风寒咳嗽、喉痒痰多、食积伤酒、呕恶痞闷。,https://sys01.lib.hkbu.edu.hk/cmed/mmid/images/B00183.jpg,药
萹蓄,,,,,,,
白芥子,,,,,,,
鸡子黄,,,,,,,
冬瓜子,,,,,,,
胶饴,,,,,,,
炮川乌,,,,,,,
炮草乌,,,,,,,
藕节,,,,,,,
夜交藤,,,,,,,
穿山甲,,,,,,,
葱白,,,,,,,
五灵脂,,,,,,,
瓜蒂,,,,,,,
粳米,,,,,,,
珍珠,,,,,,,
玳瑁,,,,,,,
琥珀,,,,,,,
安息香,,,,,,,
浮小麦,,,,,,,
龙骨,,,,,,,
棕边炭,,,,,,,
金铃子,,,,,,,
沙苑蒺藜,,,,,,,
莲须,,,,,,,
神曲,,,,,,,
海粉,,,,,,,
梨皮,,,,,,,
冰糖,,,,,,,
荷梗,,,,,,,
西瓜翠衣,,,,,,,
丝瓜皮,,,,,,,
鲜扁豆花,,,,,,,
寒水石,,,,,,,
灶心黄土,,,,,,,
瓜瓣,,,,,,,
葛花,,,,,,,
碧玉散,,,,,,,
苏合香,,,,,,,
乌扇,,,,,,,
鼠妇,,,,,,,
紫葳,,,,,,,
蜣螂,,,,,,,
蜂窠,,,,,,,
